event_index,event_key,source_family,stream,local_id,source_file_basename,tes_total_keV,init_energy_keV,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,theta_local_deg,phi_local_deg,entry_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,xz_init_quadrant,first_hit_volume,first_hit_category,tes_x_cm,tes_y_cm,tes_z_cm,path_length_init_to_tes_cm,plastic_skin_keV,active_other_keV,side_compton_class,side_compton_fov_pass,computed_veto_layer,final_pass_flag
18,eplus::Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz::183364,eplus,prompt,183364,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99894,20.113,61.40093,14.19736,-10.94499,-0.95971,-0.08952,0.26633,119.36006821288724,185.8954449521219,top,top,top_phi02_090deg,79.49222116766131,right_lower,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-2.9006105589843885,-0.08827590580514316,-5.595919830596654,66.08615636552896,0.0,0.0,single,True,final_pass,True
19,eplus::Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz::231882,eplus,prompt,231882,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99898200000007,31.35,46.68125,43.96283,-6.19237,-0.48777,-0.83402,0.25786,99.35614987354694,237.7002713390542,envelope_miss,miss_current_outer_envelope,phi01_045deg,,right_lower,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-2.186794305220991,0.3272848575939949,-4.722066870032297,65.53097241294368,0.0,0.0,single,True,final_pass,True
20,eplus::Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz::235828,eplus,prompt,235828,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99887,129.566,-55.48752,23.28927,-10.84068,0.98843,0.06073,0.13897,37.13699180844649,5.773307051715723,side_wall,side,side_phi03_135deg,114.98103958413681,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-3.834270640315213,0.7367171397787475,-2.850085152408576,56.925613004562415,129.565724726,0.0,single,True,plastic_skin_veto,False
21,eplus::Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz::2392,eplus,prompt,2392,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.998897,80.217,-55.4356,16.1038,12.0147,0.87627,-0.48067,0.03342,49.96579158746626,321.11334975782927,side_window,side,side_neg_x_window_axis_pm15deg,179.71468135254543,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.073324921328204,0.2467783029224531,-0.8703515923523136,54.34913470092211,80.21698774000001,0.0,single,True,plastic_skin_veto,False
22,eplus::Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz::10024,eplus,prompt,10024,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99892,95895.346,-32.16132,48.00657,2.70299,0.52939,-0.84727,-0.04335,69.89862233136525,295.54742956905403,side_wall,side,side_phi03_135deg,118.71001560122033,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.929698264626097,-0.5636450633101182,-3.1299459887872363,55.50844001062566,789.0177221500003,48552.473045253966,veto,False,plastic_skin_veto,False
23,eplus::Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz::64214,eplus,prompt,64214,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.999,41.207,14.47161,77.62503,25.57908,-0.34151,-0.84232,0.41698,86.94094431592063,237.5137238451018,envelope_miss,miss_current_outer_envelope,phi02_090deg,,right_upper,TP_L3_00081,tes,-3.3785294883757113,-0.7755371101318006,-4.396498121071665,85.81265458332601,0.0,0.0,single,True,final_pass,True
24,eplus::Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz::235494,eplus,prompt,235494,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99889999999994,78.458,-63.69264,8.4259,6.93738,0.92633,0.315,0.20661,36.76381028320487,31.755814952485082,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,TP_L2_00163,tes,-4.427419066041434,-0.10389611809387458,-3.5570107836876956,60.7886179484936,0.0,0.0,single,True,final_pass,True
25,eplus::Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz::238305,eplus,prompt,238305,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.999,59.098,43.8147,-11.74901,-41.52982,-0.45714,0.30662,0.83487,74.50850401322965,161.4471470642834,envelope_miss,miss_current_outer_envelope,phi00_000deg,,right_lower,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-3.0318894497605666,-1.2250291869166083,-4.065841704831125,60.90079461656843,0.0,0.0,single,True,final_pass,True
26,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::30107,eplus,prompt,30107,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,380.524,-39.14891,-46.76609,12.5776,0.51208,0.72567,-0.45954,87.87089204665693,46.566378120144996,side_wall,side,side_phi05_225deg,238.12799966384372,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.624683886018934,0.44876692543064184,-3.254443901892353,60.03140898847588,380.52368003999993,0.0,single,True,plastic_skin_veto,False
27,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::31391,eplus,prompt,31391,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99893099999997,201479.525,15.71057,59.89891,-5.19193,-0.32733,-0.94456,-0.02588,104.46308287841265,257.283170843158,side_wall,side,side_phi02_090deg,74.75224236857808,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-1.9516869449553411,-0.5223703441822997,-6.208625701900771,62.95808215765595,1054.2684250000002,79556.46358971,single,True,plastic_skin_veto,False
28,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::31997,eplus,prompt,31997,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99893299999997,629.605,57.45726,-24.69386,26.95075,-0.67146,0.46389,-0.57789,152.0576771927726,98.11726932510435,top,top,top_phi00_000deg,8.379413202828507,right_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-2.480845766490716,-0.6912045697520491,-3.42604518326261,71.35442296160852,0.0,0.0,single,True,final_pass,True
29,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::40978,eplus,prompt,40978,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99888,183.893,-50.46629,15.57909,30.83227,0.7648,-0.52716,-0.37037,73.80511162463058,326.70530667681163,side_window,side,side_neg_x_window_axis_pm15deg,188.33728821360995,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.341539875915501,-0.8494922422095329,-1.128516836712284,57.68564191782794,183.89296027999998,0.0,keep,True,plastic_skin_veto,False
30,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::55140,eplus,prompt,55140,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,118.797,-47.80923,1.97362,40.23165,0.87704,0.2516,-0.40927,70.68492309143389,15.462387050890017,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-0.836734856376779,0.4967108612556388,-4.918207455284503,65.16982575436522,0.0,0.0,single,True,final_pass,True
31,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::67424,eplus,prompt,67424,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,4.266,-0.68884,-54.51178,38.12343,-0.27932,0.79482,-0.53874,125.34201768588736,77.00417582258784,side_wall,side,side_phi05_225deg,225.73234911218265,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.924672678861637,-0.8891578276765958,-1.6161752125277569,66.94800799817982,4.26576295,0.0,single,True,final_pass,True
32,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::81816,eplus,prompt,81816,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99894,172.683,-64.78826,-8.01617,33.27407,0.88736,-0.45486,-0.07544,54.96231305581762,326.25218925717735,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,TP_L1_00007,tes,-4.898857514865334,-1.2387966524681637,-2.2269693634641983,69.94996151110108,0.0,0.0,veto,False,compton_fov_veto,False
33,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::113054,eplus,prompt,113054,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989532108,1.264,-48.93887,25.6585,47.93623,0.59751,-0.78011,-0.1855,73.06209921791039,305.3646710544395,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,TP_L0_00237,tes,-5.162348105622446,0.3895394927656757,-0.8408071488092655,70.24317466701946,0.0,0.0,keep,True,final_pass,True
34,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::143314,eplus,prompt,143314,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99892,233.085,-13.37255,1.18751,80.24261,-0.06825,-0.59775,-0.79878,127.8124638721426,310.8328719158656,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,TP_L0_00046,tes,-5.766152844711375,-1.1261506752583743,-1.6047932729165064,82.23264391908874,0.0,0.0,single,True,final_pass,True
35,eplus::Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz::201276,eplus,prompt,201276,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99893,0.41,56.27275,21.05929,-23.7107,-0.7251,-0.58953,0.35592,105.13239687521401,217.6406955766612,top,top,top_phi07_315deg,310.77106176979447,right_lower,TP_L4_00113,tes,-3.0604303632039502,-0.6541398546492299,-4.237421486557203,66.1143547508964,0.0,0.0,veto,False,compton_fov_veto,False
36,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::19036,eplus,prompt,19036,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99888400000003,3.552,38.61802,12.83633,-46.44608,-0.50868,-0.47658,0.71702,81.52843760330069,208.80544241019055,side_wall,side,side_phi00_000deg,349.33831538396356,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-2.947493354069172,-0.270380627093469,-3.8279154876220427,60.95724493654368,3.5523303000000004,0.0,keep,True,final_pass,True
37,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::25293,eplus,prompt,25293,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99889999999994,156.107,45.8748,-40.16594,-20.47679,-0.83667,0.51376,0.1898,117.22000459381012,144.7079911028141,side_wall,side,side_phi07_315deg,312.96600550929327,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-1.5265804876572142,-0.1740670685787386,-4.217137407844127,64.11409420023179,156.10666461,0.0,single,True,plastic_skin_veto,False
38,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::36215,eplus,prompt,36215,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99895300000003,33.882,62.48022,22.5837,-10.20892,-0.97288,-0.00818,0.23118,121.63185537491337,180.55046466017222,top,top,top_phi02_090deg,80.01249982607035,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,-3.0488996447325225,-0.5261892006325529,-2.2263844701410416,69.94178560606417,33.88231068,0.0,keep,True,final_pass,True
39,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::70159,eplus,prompt,70159,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99886000000004,8.178,53.04056,37.32952,23.5485,-0.80843,-0.29619,-0.50864,158.63964898733957,234.4086554542161,top,top,top_phi01_045deg,65.49812601020432,right_upper,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,-4.479004513599698,0.6597312956737046,-3.6270767409441964,73.42809868610954,8.178310250000001,0.0,single,True,final_pass,True
40,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::120181,eplus,prompt,120181,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99892,15.958,-44.3232,36.60712,3.96739,0.77442,-0.60368,0.18932,47.041551859437774,304.4245376823644,side_wall,side,side_phi03_135deg,139.95833935508577,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-2.0968865962665437,1.3565738849517723,-6.318872076943176,55.95953656522739,15.958251559999999,0.0,single,True,final_pass,True
41,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::128882,eplus,prompt,128882,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99896,11.934,-28.78895,-55.57706,24.09401,0.45745,0.56283,-0.68845,99.4009048523466,34.78450759119331,side_wall,side,side_phi06_270deg,275.4090562430125,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-1.7681043274673591,-0.29858376744701987,-4.51523485432667,67.85517612228685,11.933693819999998,0.0,single,True,final_pass,True
42,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::131723,eplus,prompt,131723,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.9988953999999,14.582,9.38887,-62.33677,-8.84127,-0.35885,0.93338,0.00435,104.5171953258521,105.38433669363641,side_wall,side,side_phi06_270deg,276.91581245853797,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.897715858300012,-0.24155873293129793,-1.8494538006465213,64.33024532263666,14.582484999999998,0.0,single,True,final_pass,True
43,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::144727,eplus,prompt,144727,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998917,7309.667,-7.65293,-61.23633,9.40027,-0.07393,0.97941,-0.18788,100.66852757806053,85.29694018087591,side_wall,side,side_phi06_270deg,250.77284695382122,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-6.02388862829178,0.8210379791101333,-1.689293829787152,63.0614709804675,894.260884652,724.411976,keep,True,plastic_skin_veto,False
44,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::156362,eplus,prompt,156362,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99889500000006,225.291,50.9296,44.76676,-0.10272,-0.8993,-0.38635,0.20491,119.40693002127557,206.3269681906483,top,top,top_phi02_090deg,111.36899164330453,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,-1.3774327749404858,-0.6169755336793318,-3.904733639258317,69.35534901089282,45.621403169999994,0.0,keep,True,final_pass,True
45,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::163455,eplus,prompt,163455,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99890000000005,0.861,49.03178,-43.50991,-31.31691,-0.69407,0.71744,-0.05951,122.19909597863428,122.02270489211686,side_wall,side,side_phi00_000deg,6.127332137258569,right_lower,TP_L5_00006,tes,-1.3555127939148204,-1.5013810330967445,-5.679285105062456,70.43354024409373,0.0,0.0,keep,True,final_pass,True
46,eplus::Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz::177789,eplus,prompt,177789,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99886000000004,70.021,-23.52179,54.87891,7.72614,0.26476,-0.96206,0.06591,76.47799278987424,278.3150915994104,side_wall,side,side_phi03_135deg,128.26040960311602,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.861339079250235,0.22277183049029503,-3.1616567635023882,58.46134692847984,70.0206271,0.0,keep,True,plastic_skin_veto,False
47,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::61301,eplus,prompt,61301,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99893199999997,2232.775,69.05237,-11.66529,-20.95716,-0.96157,0.20928,-0.17772,143.66823400954098,159.31443249961572,side_wall,side,side_phi00_000deg,3.812581217548663,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-2.3354998768749686,-0.9899889452179225,-4.836172064684441,73.95996396820684,2232.7753136000006,0.0,single,True,plastic_skin_veto,False
48,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::106227,eplus,prompt,106227,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99890000000005,13.147,-9.02853,44.43771,-37.16229,-0.04396,-0.66355,0.74684,60.19755780334112,229.8788348005883,side_wall,side,side_phi02_090deg,78.63835026234918,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-4.427185884937326,0.5704784687279562,-5.150340070498782,54.500195487469064,13.14675642,0.0,keep,True,final_pass,True
49,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::168995,eplus,prompt,168995,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99891799999995,123.533,-29.15577,50.60919,10.00014,0.41619,-0.90927,0.00373,72.72679811999117,287.7839239495576,side_wall,side,side_phi03_135deg,130.79619629056785,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.539959349085162,0.3575215034166656,-2.792972190256227,56.97894715509274,123.53333450000001,0.0,single,True,plastic_skin_veto,False
50,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::197516,eplus,prompt,197516,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99891,14.504,43.08702,-32.69326,-32.31655,-0.81443,0.38228,0.43654,105.49821739586395,156.62768476023894,side_wall,side,side_phi07_315deg,318.1141994931429,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.430000682933179,-1.0900546888911562,-3.002793399821753,64.89961639253931,14.504205980000002,0.0,single,True,final_pass,True
51,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::202853,eplus,prompt,202853,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998843,6.003,12.92977,-59.59861,-7.79313,-0.23543,0.97186,0.00744,99.27735179761329,100.02114753056549,side_wall,side,side_phi06_270deg,288.3862270765634,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.363950662707957,-1.1777327309189483,-1.0288303445188582,61.59070438307522,6.002913899999999,0.0,single,True,final_pass,True
52,eplus::Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz::209358,eplus,prompt,209358,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99888699999997,114.596,37.22303,7.81014,-57.023,-0.84904,0.03035,0.52746,103.14351357276068,178.21400838304316,side_wall,side,side_phi00_000deg,18.96097014337739,right_lower,GeoOpt_S1_PlasticFullWrap_BottomCap_5mm,geoopt_plastic_active,-1.408231993906615,0.6119963285948621,-3.9811470939212246,66.01231578475445,114.59603899999999,0.0,single,True,plastic_skin_veto,False
53,eplus::Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz::9911,eplus,prompt,9911,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99888,1.231,-61.0021,1.50095,-0.59952,0.91605,0.38437,0.11453,43.220113257274505,34.14465048524635,side_wall,side,side_phi03_135deg,149.48610907913206,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.5269524036825475,0.028336496419205433,-2.274185863368448,55.519952243477896,1.23070945,0.0,keep,True,final_pass,True
54,eplus::Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz::41264,eplus,prompt,41264,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99886,17.71,37.74993,18.8252,-45.26736,-0.2737,-0.24602,0.92982,62.357952873247335,196.12401879624798,envelope_miss,miss_current_outer_envelope,phi00_000deg,,right_lower,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-0.533237041029755,0.03611906396012313,-4.645315613546926,58.89635753802953,0.0,0.0,single,True,final_pass,True
